commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/tests/conftest.py,5,5,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/tests/test_api.py,55,109,-54,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/tools/README_ANALYZER.md,385,0,385,md
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/tools/analyze_devconsole_logs.py,319,0,319,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,benchmark_random.py,32,0,32,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,docs/{ => reference}/Design System Doc.md,0,0,0,md
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,docs/{ => reference}/database_schema.dbml,0,0,0,dbml
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/components/DevConsole.tsx,639,49,590,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/explorer/pages/ExploreProcessesPage.tsx,2,1,1,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerDetailPage.tsx,103,5,98,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerIndexPage.tsx,1,1,0,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/kpi/pages/KPIPage.tsx,45,0,45,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/components/AnalyzeModal.tsx,234,183,51,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/components/DataSourcesList.tsx,4,2,2,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/components/SimpleUploadModal.tsx,108,42,66,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/components/WorkspaceHeader.tsx,89,0,89,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/components/index.ts,1,0,1,ts
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/hooks/useAnalyzeDataset.ts,52,9,43,ts
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/hooks/useUploadDataset.ts,29,2,27,ts
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/pages/ProjectDetailPage.tsx,8,1,7,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/features/projects/pages/ProjectsListPage.tsx,8,8,0,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/pages/questions/ProcessQuestionsPage.spec.tsx,81,0,81,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,frontend-new/src/pages/questions/ProcessQuestionsPage.tsx,84,1,83,tsx
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,package-lock.json,617,0,617,json
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,backend/src/api/routers/dev_logs_stream.py,10,6,4,py
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,backend/src/core/logging_config.py,123,1,122,py
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,backend/src/infrastructure/tracing.py,17,2,15,py
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,backend/src/services/mining.py,20,1,19,py
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,backend/test_devconsole_integration.py,53,0,53,py
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/App.tsx,13,5,8,tsx
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/features/explorer/pages/ExploreProcessesPage.tsx,189,0,189,tsx
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/features/projects/components/DataSourcesList.tsx,145,14,131,tsx
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/features/projects/hooks/useAnalyzeDataset.ts,12,3,9,ts
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/features/projects/hooks/useUploadDataset.ts,10,2,8,ts
a27cb84,"Finally, some fixed on uploading files",Naman Agarwal,frontend-new/src/features/projects/pages/ProjectDetailPage.tsx,25,1,24,tsx
9321c4f,wip: Save work in progress before branch consolidation,Naman Agarwal,frontend-new/src/features/projects/components/AnalyzeModal.tsx,281,0,281,tsx
9321c4f,wip: Save work in progress before branch consolidation,Naman Agarwal,frontend-new/src/features/projects/pages/ProjectDetailPage.tsx,19,5,14,tsx
9321c4f,wip: Save work in progress before branch consolidation,Naman Agarwal,frontend-new/src/features/projects/types.ts,1,1,0,ts
2266923,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/components/SimpleUploadModal.tsx,183,0,183,tsx
2266923,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/index.ts,15,0,15,ts
2266923,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/useAnalyzeDataset.ts,146,0,146,ts
2266923,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/useUploadDataset.ts,78,0,78,ts
2266923,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/types.ts,11,2,9,ts
1821e1b,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/components/SimpleUploadModal.tsx,183,0,183,tsx
1821e1b,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/index.ts,15,0,15,ts
1821e1b,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/useAnalyzeDataset.ts,146,0,146,ts
1821e1b,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/hooks/useUploadDataset.ts,78,0,78,ts
1821e1b,feat: Add simple dataset upload and analyze hooks,Naman Agarwal,frontend-new/src/features/projects/types.ts,11,2,9,ts
ec058b5,fix: Resolve environment variable loading issue in rspack config,Naman Agarwal,frontend-new/rspack.config.js,23,15,8,js
ec058b5,fix: Resolve environment variable loading issue in rspack config,Naman Agarwal,frontend-new/src/config/env.ts,12,9,3,ts
28c9f49,fix: Resolve environment variable loading issue in rspack config,Naman Agarwal,frontend-new/rspack.config.js,23,15,8,js
28c9f49,fix: Resolve environment variable loading issue in rspack config,Naman Agarwal,frontend-new/src/config/env.ts,12,9,3,ts
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,ATLAS_BUG_REPORT.md,0,431,-431,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,ATLAS_DESIGN_SYSTEM.md,0,912,-912,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,ATLAS_FLOW_SPECS.md,0,614,-614,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,ATLAS_IMPLEMENTATION_PLAN.md,0,950,-950,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,TELEMETRY_SETUP_COMPLETE.md,224,0,224,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,advanced_architectural_questions.txt,0,839,-839,txt
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,architectural_executive_summary.md,0,57,-57,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,aria_deep_questions.txt,0,604,-604,txt
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,audit_results.txt,109,0,109,txt
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,audit_routers.py,39,0,39,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/agent-sessions/5212282f.jsonl,0,62,-62,jsonl
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/agent-sessions/cd3b6bd1.jsonl,0,21,-21,jsonl
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/alembic/versions/008_add_deferred_ingestion.py,29,0,29,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/docs/DEFERRED_INGESTION.md,50,0,50,md
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/sdk/package-lock.json,552,0,552,json
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/sdk/tsconfig.json,1,1,0,json
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/main.py,8,0,8,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/datasets.py,190,51,139,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/dev_logs_stream.py,114,69,45,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/discovery.py,2,6,-4,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/health.py,2,1,1,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/telemetry_proxy.py,197,0,197,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/api/routers/telemetry_test.py,25,0,25,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/core/config.py,5,0,5,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/data/uploads/8de50d62-44fe-46ae-a54d-c9e863b97148/Insurance_claims_event_log.csv,180001,0,180001,csv
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/data/uploads/bdd1fb41-fa90-4528-b23c-ecad348677b3/sample_event_log.csv,6,0,6,csv
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/devconsole_exporter.py,140,0,140,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/duckdb.py,68,0,68,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/log_broker.py,239,0,239,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/tasks.py,218,0,218,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/tracing.py,27,12,15,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/models/database.py,4,4,0,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/models/ocel2.py,1,1,0,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/models/orm.py,28,13,15,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/models/schemas.py,10,0,10,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/services/conformance.py,54,24,30,py
4d66dcb,"docs: Add extensive internal documentation, implement deferred ingestion, and refactor backend services and frontend components.",Naman Agarwal,backend/src/services/dataset_writer.py,199,0,199,py
